cancer_group,alteration_group,confounder,ras,nonras,cancer,number_ras,number_nonras,Parameter,mean,se_mean,sd,2.5%,5%,25%,50%,75%,95%,97.5%,n_eff,Rhat,variable,z,p,00,10,01,11,n,chisq_stat,chisq_p,chisq_padj,is_driver,cutoff_nmodel,cutoff_ntest
multi,Any mutation (gene_pathways),none,KRAS_12D,Cell_Cycle,non-small cell lung cancer,135,467,"beta[1,4]",0.449,0.006,0.225,-0.022,0.06,0.296,0.453,0.604,0.81,0.861,1399.194,1,NA,1.995,1.34,3103,110,442,25,3680,3.768,1.28,0.63,TRUE,3.21,3.21
multi,Any mutation (gene_pathways),none,KRAS_12D,Chromatin_Regulation,non-small cell lung cancer,135,1166,"beta[1,4]",-0.001,0.005,0.181,-0.359,-0.295,-0.125,0.001,0.122,0.298,0.342,1193.147,1,NA,-0.003,0,2422,92,1123,43,3680,0,0,0,TRUE,3.21,3.21
multi,Any mutation (gene_pathways),none,KRAS_12D,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,135,471,"beta[1,4]",0.284,0.007,0.246,-0.201,-0.136,0.113,0.295,0.459,0.67,0.739,1290.449,0.999,NA,1.152,0.6,3096,113,449,22,3680,1.228,0.57,0.28,TRUE,3.21,3.21
multi,Any mutation (gene_pathways),none,KRAS_12D,wnt,non-small cell lung cancer,135,378,"beta[1,4]",0.317,0.014,0.244,-0.205,-0.105,0.152,0.373,0.465,0.686,0.759,308.513,1.023,NA,1.298,0.71,3185,117,360,18,3680,1.101,0.53,0.28,TRUE,3.21,3.21
multi,Any mutation (gene_pathways),none,KRAS_12D,DDR,non-small cell lung cancer,135,752,"beta[1,4]",0.182,0.01,0.223,-0.321,-0.209,0.038,0.192,0.337,0.527,0.581,543.39,1.001,NA,0.815,0.38,2825,103,720,32,3680,0.724,0.4,0.23,TRUE,3.21,3.21
multi,Any mutation (gene_pathways),none,KRAS_12D,RAS_RAF_MAPK_extended,non-small cell lung cancer,135,1814,"beta[1,4]",-0.584,0.007,0.185,-0.945,-0.892,-0.704,-0.585,-0.458,-0.281,-0.246,798.078,1.004,NA,-3.16,2.8,1779,87,1766,48,3680,10.019,2.81,1.86,TRUE,3.21,3.21
multi,Any mutation (gene_pathways),none,KRAS_12D,RAS_RAF_MAPK_brief,non-small cell lung cancer,135,608,"beta[1,4]",0.032,0.023,0.25,-0.423,-0.367,-0.143,0.046,0.201,0.437,0.508,115.651,1.023,NA,0.13,0.05,2961,111,584,24,3680,0.08,0.11,0.06,TRUE,3.21,3.21
multi,Any mutation (gene_pathways),none,KRAS_12D,PI3K_AKT,non-small cell lung cancer,135,394,"beta[1,4]",0.075,0.009,0.284,-0.505,-0.403,-0.102,0.091,0.258,0.532,0.618,964.515,1,NA,0.265,0.1,3167,119,378,16,3680,0.088,0.12,0.06,TRUE,3.21,3.21
multi,Any mutation (gene_pathways),none,KRAS_12D,STK11_KEAP1,non-small cell lung cancer,135,626,"beta[1,4]",0.334,0.005,0.207,-0.064,-0.01,0.19,0.335,0.476,0.688,0.735,1496.07,0.999,NA,1.617,0.98,2949,105,596,30,3680,2.326,0.9,0.42,TRUE,3.21,3.21
multi,Any mutation (gene_pathways),none,KRAS_12V,Cell_Cycle,non-small cell lung cancer,157,467,"beta[1,4]",0.527,0.009,0.209,0.135,0.202,0.38,0.518,0.676,0.869,0.937,523.885,1.012,NA,2.521,1.93,3087,126,436,31,3680,6.717,2.02,1.76,TRUE,3.21,3.21
multi,Any mutation (gene_pathways),none,KRAS_12V,Chromatin_Regulation,non-small cell lung cancer,157,1166,"beta[1,4]",0.96,0.008,0.159,0.65,0.701,0.866,0.943,1.069,1.23,1.294,418.937,1.022,NA,6.026,8.78,2442,72,1081,85,3680,37.128,8.96,8,TRUE,3.21,3.21
multi,Any mutation (gene_pathways),none,KRAS_12V,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,157,471,"beta[1,4]",0.57,0.005,0.205,0.141,0.224,0.433,0.569,0.705,0.9,0.967,1404.23,1.001,NA,2.786,2.27,3084,125,439,32,3680,7.755,2.27,1.92,TRUE,3.21,3.21
multi,Any mutation (gene_pathways),none,KRAS_12V,wnt,non-small cell lung cancer,157,378,"beta[1,4]",0.293,0.008,0.246,-0.198,-0.137,0.127,0.295,0.467,0.676,0.75,987.247,1.002,NA,1.189,0.63,3166,136,357,21,3680,1.381,0.62,0.44,TRUE,3.21,3.21
multi,Any mutation (gene_pathways),none,KRAS_12V,DDR,non-small cell lung cancer,157,752,"beta[1,4]",0.594,0.006,0.181,0.242,0.294,0.47,0.594,0.72,0.885,0.93,1022.479,1,NA,3.285,2.99,2820,108,703,49,3680,11.029,3.05,2.57,TRUE,3.21,3.21
multi,Any mutation (gene_pathways),none,KRAS_12V,RAS_RAF_MAPK_extended,non-small cell lung cancer,157,1814,"beta[1,4]",0.084,0.065,0.178,-0.264,-0.212,-0.047,0.085,0.276,0.278,0.335,7.438,1.2,NA,0.475,0.2,1787,79,1736,78,3680,0,0.01,0,TRUE,3.21,3.21
multi,Any mutation (gene_pathways),none,KRAS_12V,RAS_RAF_MAPK_brief,non-small cell lung cancer,157,608,"beta[1,4]",0.09,0.006,0.217,-0.365,-0.269,-0.057,0.099,0.23,0.439,0.501,1507.419,1.002,NA,0.415,0.17,2943,129,580,28,3680,0.118,0.14,0.03,TRUE,3.21,3.21
multi,Any mutation (gene_pathways),none,KRAS_12V,PI3K_AKT,non-small cell lung cancer,157,394,"beta[1,4]",-0.017,0.007,0.261,-0.545,-0.447,-0.182,-0.021,0.158,0.399,0.488,1260.85,1,NA,-0.067,0.02,3146,140,377,17,3680,0,0,0,TRUE,3.21,3.21
multi,Any mutation (gene_pathways),none,KRAS_12V,STK11_KEAP1,non-small cell lung cancer,157,626,"beta[1,4]",0.698,0.011,0.198,0.274,0.36,0.568,0.703,0.835,1.01,1.066,346.41,1.003,NA,3.529,3.38,2942,112,581,45,3680,14.92,3.95,3.3,TRUE,3.21,3.21
